transition,count,common_words
en le,6,been led, been left, dryden lee
by pr,6,by profligacy, by printing, by presenting
an ag,6,an age, elizabethan age
al el,6,social elements, monarchical element, political element
to br,6,to bring, to break, to bridge
sm to,6,criticism to, asceticism to, antagonism to
is el,6,this electronic, is eloquent, his elegy
be so,6,be so, be somewhat, be something
er po,6,greater poet, better poet, graver portion
te ad,6,estimate addison, excite admiration, state addison's
ty be,6,difficulty because, similarity between, majesty being
in tr,6,in truth, in tracing, in trade
of bi,6,of bigotry, of birth, of bilton
an is,6,man is, woman is, than is
ly al,6,hardly allow, equally alarmed, greatly altered
it ca,6,it cannot, spirit can, credit card
ly me,6,only mechanical, probably met, only merit
is we,6,is well, his weariness, his weakness
pe wa,6,pope was, europe was
ed se,6,indeed seems, produced several, contributed several
at ve,6,at versailles, that very, at venice
de in,6,made in, abode in, side in
nd ab,6,and above, and about, and abates
of sc,6,of scenes, of science, of scripture
ll wi,6,well with, all with, will wimble
as ou,6,was out, was our, as our
ot de,6,not desire, not despising, not dead
ur fo,6,our forefathers, flavour for, favour for
en bu,6,when burke, gentlemen busied, children but
is en,6,is entirely, his enthusiastic, his engagement
so lo,6,so long, so lost
is ar,6,this art, this are, his arguments
to fa,6,to favouring, to fainting, into fashion
ut at,6,but at, without at, out at
ly ca,6,rigidly calvinistic, readily cast, commonly called
ic of,6,music of, calvinistic of, characteristic of
ns is,6,opinions is, maintains is, gratifications is
he fl,6,the flying, the floating, the fluctuations
es di,6,contemporaries did, vales diffusing, muses did
en be,6,been beheaded, even before, been bestowed
en ex,6,written explanation, been expelled, then excused
ce re,6,violence restored, since repeated, intelligence reappear
ll st,6,still stood, all streams, russell street
od co,6,good company, stood confronting, good correspondence
ng ea,6,confronting each, touching each, young earl
ll li,6,all liability, full light, all liqueurs
ng fe,6,surviving feudalism, being fearful, growing feeling
al fa,6,patriarchal fashion, poetical faculty, critical faculty
ed ab,6,valued above, elevated absolutism, stayed above
rs fo,6,garters for, others for, coadjutors for
ch ab,6,much above, which abounds, such abuses
is cl,6,this class, his class, his claims
ly pa,6,early part, satirically painted, daily paper
ad it,6,had it, read it, had its
ny st,6,any state, any standard, many statues
er mi,6,upper middle, never mind, after mixed
od br,6,good breeding
ow at,6,now at, flow at, now attach
on di,6,opinion divided, action discouraged, occasion displayed
ut re,6,without reason, but respectable, without reserve
nd nu,6,second number, and nuns, and numbers
cy of,6,fancy of, tendency of, primacy of
te so,6,polite society, taste soon, private soldiers
to fe,6,to feel, into feigned, to fertile
of ev,6,of every, of everything, of even
ow hi,6,avow himself, follow him, allow his
nd ga,6,and gallantry, and gaiety, and gathered
at ho,6,at holland, that honour, that however
sh fo,6,wish for, wish followed, english for
an na,6,human nature
ch be,6,which beauty, much better, march between
se on,6,praise on, montrose one, those only
ld to,6,held to, old tories, household to
ly pe,6,utterly perverted, unenviably perpetuated, early period
ed wo,6,surrounded woman, enchanted woods, married woman
an wi,6,woman with, gentleman with, ran with
nk th,6,think that, think the, think there
te wa,6,taste was, gazette was, moderate was
to cu,6,to cultivate, to cut, to curtail
er gr,6,lower grades, tatler gradually, character grouped
ng wa,6,nothing was, feeling was, resounding waves
al at,6,pastoral attributes, personal attendance, political atmosphere
of da,6,of damages, of damon, of dancing
en ob,6,been observed, when obliged, often obscured
an dr,6,elizabethan drama, egyptian drugs, christian dramatist
ry de,6,very delicate, every degree, tory demanding
ee of,6,degree of, fee of, patentee of
ly se,6,vainly seek, lately set, practically secure
ir pa,6,their passion, their parts, their pale
it he,6,it he, it heroic, it henceforth
ct is,6,subject is, object is, correct is
se no,6,sense nothing, these notes, these nothing
ng ex,6,nothing exhibits, living exhibited, following excellent
ue on,6,due on, epilogue on, dialogue on
er bo,6,her body, clever boys, however both
re yo,6,where you, are you, assure your
to ri,6,to rise, to rid, to rival
ld wh,6,old whig, world where, lichfield where
ss fr,6,business from, vividness from, kindness from
ts ow,6,its own, poet's own
nd la,6,and last, and lady, and laughter
al se,6,moral sense, several settle, political services
at sh,6,that she, what shall, at shere
is du,6,is due, is dumb, is duty
nd mu,6,expend much, and muse, and much
on if,6,admiration if, composition if, question if
ve ou,6,leave out, give out, believe our
re af,6,were afterwards, are afforded, are afterwards
er tr,6,manner trample, greater truths, never travel
re fa,6,were far, more favourably, are faint
ry go,6,very good, angry goddess, tory government
od se,6,good sense
nd up,6,depend upon, and upon, mend upon
ot su,6,not suffer, not such, not subsist
ll mo,6,still more, all modesty, dull moral
re li,6,more like, were little, more licenses
it hi,6,exhibit him, it himself, it his
od fo,6,good fortune, food for, good for
le wo,6,female world, whole work, single word
re fr,6,more frequent, more freely, more from
ch at,6,which at, wretch at, each attempted
sm an,6,cynicism and, mahommedanism and, formalism and
re wo,6,atmosphere women, literature would, score would
ys wh,6,days when, plays which, essays which
on pe,6,addison perceived, restoration period, soon perceived
es re,6,anne's reign, parties recommenced, vates required
re ap,6,sphere apart, more applicable, shakespeare appeared
th eq,6,with equal, with equanimity
re ho,6,leisure hours, more honourable, were however
ts me,6,profits merely, its methodical, advertisements mercuries
th mu,6,with much, with music
ir au,6,their audience, their audiences, their authors
ne si,6,one side, one sings
ts de,6,sentiments derived, saints denied, its development
ts re,6,its representatives, pamphlets reporting, subjects resolved
me pa,6,same paper, some particular, extreme parties
to la,6,to lay, to lands, to languish
rt wa,6,part was, art was, court was
pt fo,6,contempt for, except for
it or,6,wit or, submit or, visit or
rd he,6,lord hertford, hard hearted, oxford he
ar pe,6,near petworth, singular perfections, year periodical
st wa,6,post was, first was, most warm
ne da,6,one daughter, one day, jane daughter
op of,6,bishop of, archbishop of, top of
nd ou,6,and our, and out, and outward
al su,6,theological subjects, official such, political success
gs we,6,feelings were, writings were, lodgings we
at da,6,that day, great danger, that date
ho be,6,who being, who began, who besides
nd ot,6,and other, and others, find other
an bu,6,began but, gentleman but, man but
nd pu,6,and punishments, england puffed, 'and' pursued
ed ha,6,need have, assured halifax, succeed happily
in jo,6,in johnson's, in joseph's, in journalism
ut st,6,but steele, but stipulated, without strong
of fr,6,of friendship, of fragrance, of french
re ad,6,sincere admiration, where addison, future advantages
ms in,6,criticisms in, freedoms in, seems in
in be,6,in behaviour, in being, plain below
ir ac,6,their acquaintance, their actions, their account
nd bu,6,mind but, rosamond but, and business
ry he,6,secretary he, amesbury he, complimentary he
up hi,6,up his
ys in,6,essays in, always in, holidays in
rs wi,6,labours with, bears witness, tatlers with
ad he,6,had he, read he, had heard
ll ac,6,football acquired, shall account, fearfull accounts
ts wa,6,poets was, embarrassments was, antagonists was
in ve,6,latin verse, latin verses, in verse
ad ac,6,had acquired, had accumulated, dead according
ew co,6,new college, new combination, new conquests
an ca,6,roman catholic, austrian capital, milan cathedral
ve sh,6,have shown, survive show
at af,6,that after, that afterwards, that affair
te ho,6,late hours, honnete homme, spite however
is qu,6,his quiet, his quotations, his quill
ge hi,6,charge his, revenge himself, damage his
us ma,6,thus made, vicious man, us masters
me be,6,time been, time being, same be
nd tw,6,and two, and twelve, and twenty
rs he,6,writers he, colours he, years hence
ms on,6,criticisms on, seems on, claims on
as mo,6,was more, was modestly, was most
ng se,6,being selected, printing selling, having sent
at pl,6,that pleased, what plato, that place
us wi,6,us with, suspicious witness, obvious with
st de,6,unjust depreciation, essayist described, first debauched
le po,6,considerable portion, little poem, style points
us or,6,lucretius or, serious or, pius or
fe to,6,life to, life tonson, safe to
th to,6,both to, cloth to, with tolerable
er ca,6,paper called, christopher catt's, paper cannot
ot bu,6,not but, cannot but
at my,6,that my, at my
ad al,6,had already, had also, read aloud
st pa,6,best passport, first paper, best papers
on ac,6,on account, on action, upon accordingly
ut li,6,but like, without like, without license
ce ex,6,influence exercised, indulgence extended, correspondence exhibits
om po,6,from political, from poetry, whom pope
th co,6,with copies, with composing, with complete
ot wi,6,not without, not wish, not wide
in da,6,within days, in days
ss be,6,coldness between, pass before, likeness between
ve li,6,active links, active life, native light
er da,6,later date, under date, paper dated
te ma,6,date making, white marble, subordinate matter
in ge,6,in general, captain general, in germany
ng ne,6,young neas, being necessarily, beginning next
nd lu,6,and lucidity, and lute, and luxury
er sh,6,her shrine, prettier show, bower shall
re na,6,where nature, more natural, where naked
nd sa,6,and said, ground saw, and says
ed dr,6,dined dropped, unrequited dryden, objected dryden
to ro,6,to rome, loreto rome, to rochester
ch st,6,which steele, zurich st, french style
lf wh,6,himself when, himself who, himself while
ry da,6,every day
is te,6,his temporary, his tender, his technical
he af,6,he afterwards, the affairs, the affectionate
ve yo,6,give you, leave you, believe you
to ti,6,to time, to tickell, to tickell's
le so,6,people so, title soever, while soon
me pr,6,become proverbial, time prevail, assume proper
us fr,6,honorius from, zealous friend, ingenious fraternity
se be,6,false beauties, praise bestowed, whose better
ir jo,6,sir joshua, sir john
ry so,6,february sometimes, angry sounds, tory song
im at,6,him at
ut de,6,but desired, without dependence, but destitute
be mo,6,be more, be modified
on mu,6,addison must, on mutual, reason must
it by,6,it by, spirit by
ve sa,6,have said, extensive sale, believe said
ce hi,6,office his, guidance his, convince him
er ti,6,another till, o'er time, better timed
in gr,6,in great, certain grace, in greatly
ll at,6,ill attended, will at, shall attain
et on,6,fleet on, meet once, street on
ns ow,6,addison's own
nt su,6,protestant succession, different subjects, consistent supporter
ts or,6,its origin, its original, its ordinary
ok th,6,took the, undertook the, book the
ry mo,6,every moment, ministry moved, literary models
er qu,6,meaner quill, other quarters, answer questions
